Land,RB,Kreis,VB,Gem,Name
13,0,72,5251,,Bad Doberan-Land
13,0,72,5251,001,Admannshagen-Bargeshagen
13,0,72,5251,007,Bartenshagen-Parkentin
13,0,72,5251,017,Börgerende-Rethwisch
13,0,72,5251,047,Hohenfelde
13,0,72,5251,075,"Nienhagen, Ostseebad"
13,0,72,5251,083,Reddelich
13,0,72,5251,086,Retschow
13,0,72,5251,099,Steffenshagen
13,0,72,5251,117,Wittenbeck
13,0,72,5252,,Bützow-Land
13,0,72,5252,009,Baumgarten
13,0,72,5252,013,Bernitt
13,0,72,5252,020,"Bützow, Stadt"
13,0,72,5252,028,Dreetz
13,0,72,5252,050,Jürgenshagen
13,0,72,5252,053,Klein Belitz
13,0,72,5252,078,Penzin
13,0,72,5252,089,Rühn
13,0,72,5252,101,Steinhagen
13,0,72,5252,104,Tarnow
13,0,72,5252,114,Warnow
13,0,72,5252,120,Zepelin
13,0,72,5253,,Carbäk
13,0,72,5253,019,Broderstorf
13,0,72,5253,081,Poppendorf
13,0,72,5253,087,Roggentin
13,0,72,5253,108,Thulendorf
13,0,72,5254,,Gnoien
13,0,72,5254,004,Altkalen
13,0,72,5254,010,Behren-Lübchin
13,0,72,5254,031,Finkenthal
13,0,72,5254,035,"Gnoien, Warbelstadt"
13,0,72,5254,111,Walkendorf
13,0,72,5255,,Güstrow-Land
13,0,72,5255,033,Glasewitz
13,0,72,5255,039,Groß Schwiesow
13,0,72,5255,042,Gülzow-Prüzen
13,0,72,5255,044,Gutow
13,0,72,5255,055,Klein Upahl
13,0,72,5255,061,Kuhs
13,0,72,5255,067,Lohmen
13,0,72,5255,069,Lüssow
13,0,72,5255,071,Mistorf
13,0,72,5255,073,Mühl Rosin
13,0,72,5255,079,Plaaz
13,0,72,5255,084,Reimershagen
13,0,72,5255,092,Sarmstorf
13,0,72,5255,119,Zehna
13,0,72,5256,,Krakow am See
13,0,72,5256,026,Dobbin-Linstow
13,0,72,5256,048,Hoppenrade
13,0,72,5256,056,"Krakow am See, Stadt"
13,0,72,5256,059,Kuchelmiß
13,0,72,5256,063,Lalendorf
13,0,72,5257,,Laage
13,0,72,5257,027,Dolgen am See
13,0,72,5257,046,Hohen Sprenz
13,0,72,5257,062,"Laage, Stadt"
13,0,72,5257,112,Wardow
13,0,72,5258,,Mecklenburgische Schweiz
13,0,72,5258,003,Alt Sührkow
13,0,72,5258,023,Dahmen
13,0,72,5258,024,Dalkendorf
13,0,72,5258,038,Groß Roge
13,0,72,5258,040,Groß Wokern
13,0,72,5258,041,Groß Wüstenfelde
13,0,72,5258,045,Hohen Demzin
13,0,72,5258,049,Jördenstorf
13,0,72,5258,066,Lelkendorf
13,0,72,5258,082,Prebberede
13,0,72,5258,094,Schorssow
13,0,72,5258,096,Schwasdorf
13,0,72,5258,103,Sukow-Levitzow
13,0,72,5258,109,Thürkow
13,0,72,5258,113,Warnkenhagen
13,0,72,5259,,Neubukow-Salzhaff
13,0,72,5259,002,Alt Bukow
13,0,72,5259,005,Am Salzhaff
13,0,72,5259,008,Bastorf
13,0,72,5259,014,Biendorf
13,0,72,5259,022,Carinerland
13,0,72,5259,085,"Rerik, Ostseebad, Stadt"
13,0,72,5260,,Rostocker Heide
13,0,72,5260,012,Bentwisch
13,0,72,5260,015,Blankenhagen
13,0,72,5260,032,Gelbensande
13,0,72,5260,072,Mönchhagen
13,0,72,5260,088,Rövershagen
13,0,72,5261,,Schwaan
13,0,72,5261,011,Benitz
13,0,72,5261,018,Bröbberow
13,0,72,5261,051,Kassow
13,0,72,5261,090,Rukieten
13,0,72,5261,095,"Schwaan, Stadt"
13,0,72,5261,110,Vorbeck
13,0,72,5261,116,Wiendorf
13,0,72,5262,,Tessin
13,0,72,5262,021,Cammin
13,0,72,5262,034,Gnewitz
13,0,72,5262,037,Grammow
13,0,72,5262,076,Nustrow
13,0,72,5262,097,Selpin
13,0,72,5262,102,Stubbendorf
13,0,72,5262,105,"Tessin, Blumenstadt"
13,0,72,5262,107,Thelkow
13,0,72,5262,118,Zarnewanz
13,0,72,5263,,Warnow-West
13,0,72,5263,030,Elmenhorst/Lichtenhagen
13,0,72,5263,057,Kritzmow
13,0,72,5263,064,Lambrechtshagen
13,0,72,5263,077,Papendorf
13,0,72,5263,080,Pölchow
13,0,72,5263,098,Stäbelow
13,0,72,5263,121,Ziesendorf
13,0,73,,,Vorpommern-Rügen
13,0,73,0011,,"Binz, Ostseebad"
13,0,73,0011,011,"Binz, Ostseebad"
13,0,73,0035,,"Grimmen, Stadt"
13,0,73,0035,035,"Grimmen, Stadt"
13,0,73,0055,,"Marlow, Stadt"
13,0,73,0055,055,"Marlow, Stadt"
13,0,73,0070,,"Putbus, Stadt"
13,0,73,0070,070,"Putbus, Stadt"
13,0,73,0080,,"Sassnitz, Stadt"
13,0,73,0080,080,"Sassnitz, Stadt"
13,0,73,0088,,"Stralsund, Hansestadt"
13,0,73,0088,088,"Stralsund, Hansestadt"
13,0,73,0089,,Süderholz
13,0,73,0089,089,Süderholz
13,0,73,0105,,"Zingst, Ostseeheilbad"
13,0,73,0105,105,"Zingst, Ostseeheilbad"
13,0,73,5351,,Altenpleen
13,0,73,5351,005,Altenpleen
13,0,73,5351,037,Groß Mohrdorf
13,0,73,5351,044,Klausdorf
13,0,73,5351,046,Kramerhof
13,0,73,5351,066,Preetz
13,0,73,5351,068,Prohn
13,0,73,5352,,Barth
13,0,73,5352,009,"Barth, Stadt"
13,0,73,5352,018,Divitz-Spoldershagen
13,0,73,5352,025,Fuhlendorf
13,0,73,5352,042,Karnin
13,0,73,5352,043,Kenz-Küstrow
13,0,73,5352,051,Löbnitz
13,0,73,5352,053,Lüdershagen
13,0,73,5352,069,Pruchten
13,0,73,5352,077,Saal
13,0,73,5352,094,Trinwillershagen
13,0,73,5353,,Bergen auf Rügen
13,0,73,5353,010,"Bergen auf Rügen, Stadt"
13,0,73,5353,014,Buschvitz
13,0,73,5353,027,"Garz/Rügen, Stadt"
13,0,73,5353,038,Gustow
13,0,73,5353,049,Lietzow
13,0,73,5353,063,Parchtitz
13,0,73,5353,064,Patzig
13,0,73,5353,065,Poseritz
13,0,73,5353,072,Ralswiek
13,0,73,5353,074,Rappin
13,0,73,5353,083,Sehlen
13,0,73,5354,,Darß/Fischland
13,0,73,5354,002,"Ahrenshoop, Ostseebad"
13,0,73,5354,012,Born a. Darß
13,0,73,5354,017,"Dierhagen, Ostseebad"
13,0,73,5354,067,"Prerow, Ostseebad"
13,0,73,5354,100,Wieck a. Darß
13,0,73,5354,103,"Wustrow, Ostseebad"
13,0,73,5355,,Franzburg-Richtenberg
13,0,73,5355,024,"Franzburg, Stadt"
13,0,73,5355,029,Glewitz
13,0,73,5355,034,Gremersdorf-Buchholz
13,0,73,5355,057,Millienhagen-Oebelitz
13,0,73,5355,062,Papenhagen
13,0,73,5355,076,"Richtenberg, Stadt"
13,0,73,5355,086,Splietsdorf
13,0,73,5355,096,Velgast
13,0,73,5355,097,Weitenhagen
13,0,73,5355,098,Wendisch Baggendorf
13,0,73,5356,,Miltzow
13,0,73,5356,023,Elmenhorst
13,0,73,5356,090,Sundhagen
13,0,73,5356,102,Wittenhagen
13,0,73,5357,,Mönchgut-Granitz
13,0,73,5357,006,"Baabe, Ostseebad"
13,0,73,5357,031,"Göhren, Ostseebad"
13,0,73,5357,048,Lancken-Granitz
13,0,73,5357,084,"Sellin, Ostseebad"
13,0,73,5357,106,Zirkow
13,0,73,5357,107,"Mönchgut, Ostseebad"
13,0,73,5358,,Niepars
13,0,73,5358,036,Groß Kordshagen
13,0,73,5358,041,Jakobsdorf
13,0,73,5358,054,Lüssow
13,0,73,5358,060,Niepars
13,0,73,5358,061,Pantelitz
13,0,73,5358,087,Steinhagen
13,0,73,5358,099,Wendorf
13,0,73,5358,104,Zarrendorf
13,0,73,5359,,Nord-Rügen
13,0,73,5359,004,Altenkirchen
13,0,73,5359,013,Breege
13,0,73,5359,019,Dranske
13,0,73,5359,030,Glowe
13,0,73,5359,052,Lohme
13,0,73,5359,071,Putgarten
13,0,73,5359,078,Sagard
13,0,73,5359,101,Wiek
13,0,73,5360,,Recknitz-Trebeltal
13,0,73,5360,007,"Bad Sülze, Stadt"
13,0,73,5360,015,Dettmannsdorf
13,0,73,5360,016,Deyelsdorf
13,0,73,5360,020,Drechow
13,0,73,5360,022,Eixen
13,0,73,5360,032,Grammendorf
13,0,73,5360,033,Gransebieth
13,0,73,5360,039,Hugoldsdorf
13,0,73,5360,050,Lindholz
13,0,73,5360,093,"Tribsees, Stadt"
13,0,73,5361,,Ribnitz-Damgarten
13,0,73,5361,001,Ahrenshagen-Daskow
13,0,73,5361,075,"Ribnitz-Damgarten, Bernsteinstadt"
13,0,73,5361,082,Schlemmin
13,0,73,5361,085,Semlow
13,0,73,5362,,West-Rügen
13,0,73,5362,003,Altefähr
13,0,73,5362,021,Dreschvitz
13,0,73,5362,028,Gingst
13,0,73,5362,040,"Insel Hiddensee, Seebad"
13,0,73,5362,045,Kluis
13,0,73,5362,059,Neuenkirchen
13,0,73,5362,073,Rambin
13,0,73,5362,079,Samtens
13,0,73,5362,081,Schaprode
13,0,73,5362,092,Trent
13,0,73,5362,095,Ummanz
13,0,74,,,Nordwestmecklenburg
13,0,74,0026,,"Grevesmühlen, Stadt"
13,0,74,0026,026,"Grevesmühlen, Stadt"
13,0,74,0035,,"Insel Poel, Ostseebad"
13,0,74,0035,035,"Insel Poel, Ostseebad"
13,0,74,0087,,"Wismar, Hansestadt"
13,0,74,0087,087,"Wismar, Hansestadt"
13,0,74,5451,,Dorf Mecklenburg-Bad Kleinen
13,0,74,5451,002,Bad Kleinen
13,0,74,5451,003,Barnekow
13,0,74,5451,008,Bobitz
13,0,74,5451,019,Dorf Mecklenburg
13,0,74,5451,030,Groß Stieten
13,0,74,5451,031,Hohen Viecheln
13,0,74,5451,047,Lübow
13,0,74,5451,053,Metelsdorf
13,0,74,5451,082,Ventschow
13,0,74,5452,,Gadebusch
13,0,74,5452,020,Dragun
13,0,74,5452,021,"Gadebusch, Stadt"
13,0,74,5452,040,Kneese
13,0,74,5452,043,Krembz
13,0,74,5452,054,Mühlen Eichsen
13,0,74,5452,068,Roggendorf
13,0,74,5452,070,Rögnitz
13,0,74,5452,081,Veelböken
13,0,74,5453,,Grevesmühlen-Land
13,0,74,5453,005,Bernstorf
13,0,74,5453,022,Gägelow
13,0,74,5453,069,Roggenstorf
13,0,74,5453,071,Rüting
13,0,74,5453,077,Testorf-Steinfort
13,0,74,5453,079,Upahl
13,0,74,5453,085,Warnow
13,0,74,5453,093,Stepenitztal
13,0,74,5454,,Klützer Winkel
13,0,74,5454,010,"Boltenhagen, Ostseebad"
13,0,74,5454,016,Damshagen
13,0,74,5454,032,Hohenkirchen
13,0,74,5454,037,Kalkhorst
13,0,74,5454,039,"Klütz, Stadt"
13,0,74,5454,089,Zierow
13,0,74,5455,,Lützow-Lübstorf
13,0,74,5455,001,Alt Meteln
13,0,74,5455,012,Brüsewitz
13,0,74,5455,014,Cramonshagen
13,0,74,5455,015,Dalberg-Wendelstorf
13,0,74,5455,024,Gottesgabe
13,0,74,5455,025,Grambow
13,0,74,5455,038,Klein Trebbow
13,0,74,5455,048,Lübstorf
13,0,74,5455,050,Lützow
13,0,74,5455,061,Perlin
13,0,74,5455,062,Pingelshagen
13,0,74,5455,064,Pokrent
13,0,74,5455,072,Schildetal
13,0,74,5455,075,Seehof
13,0,74,5455,088,Zickhusen
13,0,74,5456,,Neuburg
13,0,74,5456,004,Benz
13,0,74,5456,007,Blowatz
13,0,74,5456,009,Boiensdorf
13,0,74,5456,034,Hornstorf
13,0,74,5456,044,Krusenhagen
13,0,74,5456,056,Neuburg
13,0,74,5457,,Neukloster-Warin
13,0,74,5457,006,Bibow
13,0,74,5457,023,Glasin
13,0,74,5457,036,Jesendorf
13,0,74,5457,046,Lübberstorf
13,0,74,5457,057,"Neukloster, Stadt"
13,0,74,5457,060,Passee
13,0,74,5457,084,"Warin, Stadt"
13,0,74,5457,090,Zurow
13,0,74,5457,091,Züsow
13,0,74,5458,,Rehna
13,0,74,5458,013,Carlow
13,0,74,5458,018,Dechow
13,0,74,5458,028,Groß Molzahn
13,0,74,5458,033,Holdorf
13,0,74,5458,042,Königsfeld
13,0,74,5458,065,"Rehna, Stadt"
13,0,74,5458,066,Rieps
13,0,74,5458,073,Schlagsdorf
13,0,74,5458,078,Thandorf
13,0,74,5458,080,Utecht
13,0,74,5458,092,Wedendorfersee
13,0,74,5459,,Schönberger Land
13,0,74,5459,017,"Dassow, Stadt"
13,0,74,5459,027,Grieben
13,0,74,5459,049,Lüdersdorf
13,0,74,5459,052,Menzendorf
13,0,74,5459,067,Roduchelstorf
13,0,74,5459,074,"Schönberg, Stadt"
13,0,74,5459,076,Selmsdorf
13,0,74,5459,094,Siemz-Niendorf
13,0,75,,,Vorpommern-Greifswald
13,0,75,0005,,"Anklam, Hansestadt"
13,0,75,0005,005,"Anklam, Hansestadt"
13,0,75,0039,,"Greifswald, Universitäts- und Hansestadt"
13,0,75,0039,039,"Greifswald, Universitäts- und Hansestadt"
13,0,75,0049,,"Heringsdorf, Ostseebad"
13,0,75,0049,049,"Heringsdorf, Ostseebad"
13,0,75,0105,,"Pasewalk, Stadt"
13,0,75,0105,105,"Pasewalk, Stadt"
13,0,75,0130,,"Strasburg (Uckermark), Stadt"
13,0,75,0130,130,"Strasburg (Uckermark), Stadt"
13,0,75,0136,,"Ueckermünde, Seebad, Stadt"
13,0,75,0136,136,"Ueckermünde, Seebad , Stadt"
13,0,75,5551,,Am Peenestrom
13,0,75,5551,021,Buggenhagen
13,0,75,5551,072,Krummin
13,0,75,5551,074,"Lassan, Stadt"
13,0,75,5551,087,Lütow
13,0,75,5551,124,Sauzin
13,0,75,5551,144,"Wolgast, Stadt"
13,0,75,5551,147,Zemitz
13,0,75,5552,,Am Stettiner Haff
13,0,75,5552,001,Ahlbeck
13,0,75,5552,003,Altwarp
13,0,75,5552,031,"Eggesin, Stadt"
13,0,75,5552,037,Grambin
13,0,75,5552,051,Hintersee
13,0,75,5552,075,Leopoldshagen
13,0,75,5552,078,Liepgarten
13,0,75,5552,084,Lübs
13,0,75,5552,085,Luckow
13,0,75,5552,089,Meiersberg
13,0,75,5552,093,Mönkebude
13,0,75,5552,139,Vogelsang-Warsin
13,0,75,5553,,Anklam-Land
13,0,75,5553,007,Bargischow
13,0,75,5553,013,Blesewitz
13,0,75,5553,015,Boldekow
13,0,75,5553,020,Bugewitz
13,0,75,5553,022,Butzow
13,0,75,5553,029,Ducherow
13,0,75,5553,053,Iven
13,0,75,5553,068,Krien
13,0,75,5553,073,Krusenfelde
13,0,75,5553,088,Medow
13,0,75,5553,098,Neu Kosenow
13,0,75,5553,101,Neuenkirchen
13,0,75,5553,110,Postlow
13,0,75,5553,116,Rossin
13,0,75,5553,122,Sarnow
13,0,75,5553,127,Spantekow
13,0,75,5553,128,Stolpe an der Peene
13,0,75,5553,155,Neetzow-Liepen
13,0,75,5554,,Jarmen-Tutow
13,0,75,5554,002,Alt Tellin
13,0,75,5554,009,Bentzin
13,0,75,5554,023,Daberkow
13,0,75,5554,054,"Jarmen, Stadt"
13,0,75,5554,070,Kruckow
13,0,75,5554,134,Tutow
13,0,75,5554,140,Völschow
13,0,75,5555,,Landhagen
13,0,75,5555,008,Behrenhoff
13,0,75,5555,025,Dargelin
13,0,75,5555,027,Dersekow
13,0,75,5555,050,Hinrichshagen
13,0,75,5555,076,Levenhagen
13,0,75,5555,091,Mesekenhagen
13,0,75,5555,102,Neuenkirchen
13,0,75,5555,141,Wackerow
13,0,75,5555,142,Weitenhagen
13,0,75,5556,,Löcknitz-Penkun
13,0,75,5556,011,Bergholz
13,0,75,5556,012,Blankensee
13,0,75,5556,016,Boock
13,0,75,5556,035,Glasow
13,0,75,5556,038,Grambow
13,0,75,5556,067,Krackow
13,0,75,5556,079,Löcknitz
13,0,75,5556,095,Nadrensee
13,0,75,5556,107,"Penkun, Stadt"
13,0,75,5556,108,Plöwen
13,0,75,5556,113,Ramin
13,0,75,5556,117,Rossow
13,0,75,5556,119,Rothenklempenow
13,0,75,5557,,Lubmin
13,0,75,5557,018,Brünzow
13,0,75,5557,046,Hanshagen
13,0,75,5557,059,Katzow
13,0,75,5557,060,Kemnitz
13,0,75,5557,069,Kröslin
13,0,75,5557,081,Loissin
13,0,75,5557,083,"Lubmin, Seebad"
13,0,75,5557,097,Neu Boltenhagen
13,0,75,5557,120,Rubenow
13,0,75,5557,146,Wusterhusen
13,0,75,5558,,Peenetal/Loitz
13,0,75,5558,036,Görmin
13,0,75,5558,082,"Loitz, Stadt"
13,0,75,5558,123,Sassen-Trantow
13,0,75,5559,,Torgelow-Ferdinandshof
13,0,75,5559,004,Altwigshagen
13,0,75,5559,033,Ferdinandshof
13,0,75,5559,045,Hammer a.d. Uecker
13,0,75,5559,048,Heinrichswalde
13,0,75,5559,118,Rothemühl
13,0,75,5559,131,"Torgelow, Stadt"
13,0,75,5559,143,Wilhelmsburg
13,0,75,5560,,Uecker-Randow-Tal
13,0,75,5560,017,Brietzig
13,0,75,5560,032,Fahrenwalde
13,0,75,5560,042,Groß Luckow
13,0,75,5560,055,Jatznick
13,0,75,5560,063,Koblentz
13,0,75,5560,071,Krugsdorf
13,0,75,5560,103,Nieden
13,0,75,5560,104,Papendorf
13,0,75,5560,109,Polzow
13,0,75,5560,115,Rollwitz
13,0,75,5560,126,Schönwalde
13,0,75,5560,138,Viereck
13,0,75,5560,149,Zerrenthin
13,0,75,5561,,Usedom-Nord
13,0,75,5561,058,"Karlshagen, Ostseebad"
13,0,75,5561,092,Mölschow
13,0,75,5561,106,Peenemünde
13,0,75,5561,133,"Trassenheide, Ostseebad"
13,0,75,5561,151,"Zinnowitz, Ostseebad"
13,0,75,5562,,Usedom-Süd
13,0,75,5562,010,Benz
13,0,75,5562,026,Dargen
13,0,75,5562,034,Garz
13,0,75,5562,056,Kamminke
13,0,75,5562,065,Korswandt
13,0,75,5562,066,"Koserow, Ostseebad"
13,0,75,5562,080,"Loddin, Seebad"
13,0,75,5562,090,Mellenthin
13,0,75,5562,111,Pudagla
13,0,75,5562,114,Rankwitz
13,0,75,5562,129,Stolpe auf Usedom
13,0,75,5562,135,"Ückeritz, Seebad"
13,0,75,5562,137,"Usedom, Stadt"
13,0,75,5562,148,"Zempin, Seebad"
13,0,75,5562,152,Zirchow
13,0,75,5563,,Züssow
13,0,75,5563,006,Bandelin
13,0,75,5563,040,Gribow
13,0,75,5563,041,Groß Kiesow
13,0,75,5563,043,Groß Polzin
13,0,75,5563,044,"Gützkow, Stadt"
13,0,75,5563,061,Klein Bünzow
13,0,75,5563,094,Murchin
13,0,75,5563,121,Rubkow
13,0,75,5563,125,Schmatzin
13,0,75,5563,145,Wrangelsburg
13,0,75,5563,150,Ziethen
13,0,75,5563,154,Züssow
13,0,75,5563,156,Karlsburg
13,0,76,,,Ludwigslust-Parchim
13,0,76,0014,,"Boizenburg/Elbe, Stadt"
13,0,76,0014,014,"Boizenburg/ Elbe, Stadt"
13,0,76,0060,,"Hagenow, Stadt"
13,0,76,0060,060,"Hagenow, Stadt"
13,0,76,0088,,"Lübtheen, Stadt"
13,0,76,0088,088,"Lübtheen, Stadt"
13,0,76,0090,,"Ludwigslust, Stadt"
13,0,76,0090,090,"Ludwigslust, Stadt"
13,0,76,0108,,"Parchim, Stadt"
13,0,76,0108,108,"Parchim, Stadt"
13,0,76,5652,,Boizenburg-Land
13,0,76,5652,009,Bengerstorf
13,0,76,5652,010,Besitz
13,0,76,5652,016,Brahlstorf
13,0,76,5652,030,Dersenow
13,0,76,5652,054,Gresse
13,0,76,5652,055,Greven
13,0,76,5652,102,Neu Gülze
13,0,76,5652,106,Nostorf
13,0,76,5652,122,Schwanheide
13,0,76,5652,136,Teldau
13,0,76,5652,138,Tessin b. Boizenburg
13,0,76,5654,,Dömitz-Malliß
13,0,76,5654,034,"Dömitz, Stadt"
13,0,76,5654,053,Grebs-Niendorf
13,0,76,5654,067,Karenz
13,0,76,5654,093,Malk Göhren
13,0,76,5654,094,Malliß
13,0,76,5654,103,Neu Kaliß
13,0,76,5654,143,Vielank
13,0,76,5655,,Eldenburg Lübz
13,0,76,5655,040,Gallin-Kuppentin
13,0,76,5655,051,Granzin
13,0,76,5655,075,Kreien
13,0,76,5655,077,Kritzow
13,0,76,5655,089,"Lübz, Stadt"
13,0,76,5655,109,Passow
13,0,76,5655,125,Siggelkow
13,0,76,5655,151,Werder
13,0,76,5655,165,Gehlsbach
13,0,76,5655,168,Ruhner Berge
13,0,76,5656,,Goldberg-Mildenitz
13,0,76,5656,032,Dobbertin
13,0,76,5656,048,"Goldberg, Stadt"
13,0,76,5656,096,Mestlin
13,0,76,5656,104,Neu Poserin
13,0,76,5656,135,Techentin
13,0,76,5657,,Grabow
13,0,76,5657,003,Balow
13,0,76,5657,021,Brunow
13,0,76,5657,027,Dambeck
13,0,76,5657,037,Eldena
13,0,76,5657,049,Gorlosen
13,0,76,5657,050,"Grabow, Stadt"
13,0,76,5657,069,Karstädt
13,0,76,5657,076,Kremmin
13,0,76,5657,097,Milow
13,0,76,5657,098,Möllenbeck
13,0,76,5657,100,Muchow
13,0,76,5657,115,Prislich
13,0,76,5657,161,Zierzow
13,0,76,5658,,Hagenow-Land
13,0,76,5658,002,Alt Zachun
13,0,76,5658,004,Bandenitz
13,0,76,5658,008,Belsch
13,0,76,5658,013,Bobzin
13,0,76,5658,019,Bresegard bei Picher
13,0,76,5658,041,Gammelin
13,0,76,5658,057,Groß Krams
13,0,76,5658,064,Hoort
13,0,76,5658,065,Hülseburg
13,0,76,5658,070,Kirch Jesar
13,0,76,5658,079,Kuhstorf
13,0,76,5658,099,Moraas
13,0,76,5658,110,Pätow-Steegen
13,0,76,5658,111,Picher
13,0,76,5658,116,Pritzier
13,0,76,5658,119,Redefin
13,0,76,5658,131,Strohkirchen
13,0,76,5658,145,Warlitz
13,0,76,5658,169,Toddin
13,0,76,5659,,Ludwigslust-Land
13,0,76,5659,001,Alt Krenzlin
13,0,76,5659,018,Bresegard bei Eldena
13,0,76,5659,046,Göhlen
13,0,76,5659,058,Groß Laasch
13,0,76,5659,086,Lübesse
13,0,76,5659,087,Lüblow
13,0,76,5659,118,Rastow
13,0,76,5659,134,Sülstorf
13,0,76,5659,141,Uelitz
13,0,76,5659,146,Warlow
13,0,76,5659,156,Wöbbelin
13,0,76,5660,,Neustadt-Glewe
13,0,76,5660,012,Blievenstorf
13,0,76,5660,017,Brenz
13,0,76,5660,105,"Neustadt-Glewe, Stadt"
13,0,76,5662,,Parchimer Umland
13,0,76,5662,035,Domsühl
13,0,76,5662,056,Groß Godems
13,0,76,5662,068,Karrenzin
13,0,76,5662,085,Lewitzrand
13,0,76,5662,120,Rom
13,0,76,5662,126,Spornitz
13,0,76,5662,129,Stolpe
13,0,76,5662,160,Ziegendorf
13,0,76,5662,162,Zölkow
13,0,76,5662,164,Obere Warnow
13,0,76,5663,,Plau am See
13,0,76,5663,006,Barkhagen
13,0,76,5663,114,"Plau am See, Stadt"
13,0,76,5663,166,Ganzlin
13,0,76,5664,,Sternberger Seenlandschaft
13,0,76,5664,011,Blankenberg
13,0,76,5664,015,Borkow
13,0,76,5664,020,"Brüel, Stadt"
13,0,76,5664,026,Dabel
13,0,76,5664,062,Hohen Pritz
13,0,76,5664,072,Kobrow
13,0,76,5664,078,Kuhlen-Wendorf
13,0,76,5664,101,Mustin
13,0,76,5664,128,"Sternberg, Stadt"
13,0,76,5664,148,Weitendorf
13,0,76,5664,155,Witzin
13,0,76,5664,167,Kloster Tempzin
13,0,76,5665,,Stralendorf
13,0,76,5665,036,Dümmer
13,0,76,5665,063,Holthusen
13,0,76,5665,071,Klein Rogahn
13,0,76,5665,107,Pampow
13,0,76,5665,121,Schossin
13,0,76,5665,130,Stralendorf
13,0,76,5665,147,Warsow
13,0,76,5665,154,Wittenförden
13,0,76,5665,163,Zülow
13,0,76,5666,,Wittenburg
13,0,76,5666,152,"Wittenburg, Stadt"
13,0,76,5666,153,Wittendörp
13,0,76,5667,,Zarrentin
13,0,76,5667,039,Gallin
13,0,76,5667,073,Kogel
13,0,76,5667,092,Lüttow-Valluhn
13,0,76,5667,142,Vellahn
13,0,76,5667,159,"Zarrentin am Schaalsee, Stadt"
13,0,76,5668,,Crivitz
13,0,76,5668,005,Banzkow
13,0,76,5668,007,Barnin
13,0,76,5668,023,Bülow
13,0,76,5668,024,Cambs
13,0,76,5668,025,"Crivitz, Stadt"
13,0,76,5668,029,Demen
13,0,76,5668,033,Dobin am See
13,0,76,5668,038,Friedrichsruhe
13,0,76,5668,044,Gneven
13,0,76,5668,080,Langen Brütz
13,0,76,5668,082,Leezen
13,0,76,5668,112,Pinnow
13,0,76,5668,113,Plate
13,0,76,5668,117,Raben Steinfeld
13,0,76,5668,133,Sukow
13,0,76,5668,140,Tramm
13,0,76,5668,158,Zapel
14,,,,,Sachsen
14,5,,,,früher: Direktionsbezirk Chemnitz
14,5,11,,,"Chemnitz, Stadt"
14,5,11,0000,,"Chemnitz, Stadt"
14,5,11,0000,000,"Chemnitz, Stadt"
14,5,21,,,Erzgebirgskreis
14,5,21,0010,,Amtsberg
14,5,21,0010,010,Amtsberg
14,5,21,0020,,"Annaberg-Buchholz, Stadt"
14,5,21,0020,020,"Annaberg-Buchholz, Stadt"
14,5,21,0035,,"Aue-Bad Schlema, Stadt"
14,5,21,0035,035,"Aue-Bad Schlema, Stadt"
14,5,21,0110,,Breitenbrunn/Erzgeb.
14,5,21,0110,110,Breitenbrunn/Erzgeb.
14,5,21,0130,,Crottendorf
14,5,21,0130,130,Crottendorf
14,5,21,0150,,Drebach
14,5,21,0150,150,Drebach
14,5,21,0160,,"Ehrenfriedersdorf, Stadt"
14,5,21,0160,160,"Ehrenfriedersdorf, Stadt"
14,5,21,0170,,"Eibenstock, Stadt"
14,5,21,0170,170,"Eibenstock, Stadt"
14,5,21,0200,,Gelenau/Erzgeb.
14,5,21,0200,200,Gelenau/Erzgeb.
14,5,21,0240,,Großolbersdorf
14,5,21,0240,240,Großolbersdorf
14,5,21,0250,,Großrückerswalde
14,5,21,0250,250,Großrückerswalde
14,5,21,0260,,"Grünhain-Beierfeld, Stadt"
14,5,21,0260,260,"Grünhain-Beierfeld, Stadt"
14,5,21,0290,,Hohndorf
14,5,21,0290,290,Hohndorf
14,5,21,0310,,Jahnsdorf/Erzgeb.
14,5,21,0310,310,Jahnsdorf/Erzgeb.
14,5,21,0320,,"Johanngeorgenstadt, Stadt"
14,5,21,0320,320,"Johanngeorgenstadt, Stadt"
14,5,21,0330,,"Jöhstadt, Stadt"
14,5,21,0330,330,"Jöhstadt, Stadt"
14,5,21,0355,,"Lauter-Bernsbach, Stadt"
14,5,21,0355,355,"Lauter-Bernsbach, Stadt"
14,5,21,0370,,"Lößnitz, Stadt"
14,5,21,0370,370,"Lößnitz, Stadt"
14,5,21,0390,,"Marienberg, Stadt"
14,5,21,0390,390,"Marienberg, Stadt"
14,5,21,0400,,Mildenau
14,5,21,0400,400,Mildenau
14,5,21,0410,,Neukirchen/Erzgeb.
14,5,21,0410,410,Neukirchen/Erzgeb.
14,5,21,0440,,"Oberwiesenthal, Kurort, Stadt"
14,5,21,0440,440,"Oberwiesenthal, Kurort, Stadt"
14,5,21,0450,,"Oelsnitz/Erzgeb., Stadt"
14,5,21,0450,450,"Oelsnitz/Erzgeb., Stadt"
14,5,21,0460,,"Olbernhau, Stadt"
14,5,21,0460,460,"Olbernhau, Stadt"
14,5,21,0495,,"Pockau-Lengefeld, Stadt"
14,5,21,0495,495,"Pockau-Lengefeld, Stadt"
